flow_id,system,chief_complaint,module,order,question_id,question_text,answer_type,required,min,max,choices,help_text,active
PULM_COUGH_V1,PULMONARY,COUGH,CORE,19,PULM_COUGH_19,"Leg swelling/pain (DVT symptoms)?",TRI,Y,,,,"Yes|No|Not sure",Y
PULM_SOB_V1,PULMONARY,SHORTNESS_OF_BREATH,CORE,1,PULM_SOB_01,"Trouble breathing at rest?",TRI,Y,,,,"Yes|No|Not sure",Y
PULM_SOB_V1,PULMONARY,SHORTNESS_OF_BREATH,CORE,2,PULM_SOB_02,"Chest pain or chest pressure?",TRI,Y,,,,"Yes|No|Not sure",Y
PULM_SOB_V1,PULMONARY,SHORTNESS_OF_BREATH,CORE,3,PULM_SOB_03,"Wheezing?",TRI,Y,,,,"Yes|No|Not sure",Y
PULM_SOB_V1,PULMONARY,SHORTNESS_OF_BREATH,CORE,4,PULM_SOB_04,"Fever?",TRI,Y,,,,"Yes|No|Not sure",Y
PULM_SOB_V1,PULMONARY,SHORTNESS_OF_BREATH,CORE,5,PULM_SOB_05,"Cough?",TRI,Y,,,,"Yes|No|Not sure",Y
PULM_SOB_V1,PULMONARY,SHORTNESS_OF_BREATH,CORE,6,PULM_SOB_06,"Blue lips/face or severe distress?",TRI,Y,,,,"Yes|No|Not sure",Y
PULM_SOB_V1,PULMONARY,SHORTNESS_OF_BREATH,CORE,7,PULM_SOB_07,"Low oxygen concern (home O2 < 92%)?",TRI,Y,,,,"Yes|No|Not sure",Y
PULM_SOB_V1,PULMONARY,SHORTNESS_OF_BREATH,CORE,8,PULM_SOB_08,"Known asthma or COPD?",TRI,Y,,,,"Yes|No|Not sure",Y
PULM_SOB_V1,PULMONARY,SHORTNESS_OF_BREATH,CORE,9,PULM_SOB_09,"History of heart failure (CHF)?",TRI,Y,,,,"Yes|No|Not sure",Y
PULM_SOB_V1,PULMONARY,SHORTNESS_OF_BREATH,CORE,10,PULM_SOB_10,"Swelling in legs?",TRI,Y,,,,"Yes|No|Not sure",Y
PULM_SOB_V1,PULMONARY,SHORTNESS_OF_BREATH,CORE,11,PULM_SOB_11,"Sudden onset shortness of breath?",TRI,Y,,,,"Yes|No|Not sure",Y
PULM_SOB_V1,PULMONARY,SHORTNESS_OF_BREATH,CORE,12,PULM_SOB_12,"Coughing up blood (hemoptysis)?",TRI,Y,,,,"Yes|No|Not sure",Y
PULM_SOB_V1,PULMONARY,SHORTNESS_OF_BREATH,CORE,13,PULM_SOB_13,"Recent surgery/immobility or clot risk?",TRI,Y,,,,"Yes|No|Not sure",Y
PULM_SOB_V1,PULMONARY,SHORTNESS_OF_BREATH,CORE,14,PULM_SOB_14,"Dizziness/fainting?",TRI,Y,,,,"Yes|No|Not sure",Y
PULM_SOB_V1,PULMONARY,SHORTNESS_OF_BREATH,CORE,15,PULM_SOB_15,"Anxiety/panic symptoms?",TRI,Y,,,,"Yes|No|Not sure",Y
PULM_SOB_V1,PULMONARY,SHORTNESS_OF_BREATH,CORE,16,PULM_SOB_16,"Pregnant or could be pregnant?",TRI,Y,,,,"Yes|No|Not sure",Y
PULM_SOB_V1,PULMONARY,SHORTNESS_OF_BREATH,CORE,17,PULM_SOB_17,"Immunocompromised?",TRI,Y,,,,"Yes|No|Not sure",Y
PULM_SOB_V1,PULMONARY,SHORTNESS_OF_BREATH,CORE,18,PULM_SOB_18,"Fever + chest pain + SOB together?",TRI,Y,,,,"Yes|No|Not sure",Y
PULM_SOB_V1,PULMONARY,SHORTNESS_OF_BREATH,CORE,19,PULM_SOB_19,"Symptoms worsening rapidly?",TRI,Y,,,,"Yes|No|Not sure",Y
PULM_ASTHMA_FLARE_V1,PULMONARY,ASTHMA_FLARE,CORE,1,PULM_ASTHMA_01,"Known asthma?",TRI,Y,,,,"Yes|No|Not sure",Y
PULM_ASTHMA_FLARE_V1,PULMONARY,ASTHMA_FLARE,CORE,2,PULM_ASTHMA_02,"Wheezing?",TRI,Y,,,,"Yes|No|Not sure",Y
PULM_ASTHMA_FLARE_V1,PULMONARY,ASTHMA_FLARE,CORE,3,PULM_ASTHMA_03,"Shortness of breath at rest?",TRI,Y,,,,"Yes|No|Not sure",Y
PULM_ASTHMA_FLARE_V1,PULMONARY,ASTHMA_FLARE,CORE,4,PULM_ASTHMA_04,"Using rescue inhaler more than every 4 hours?",TRI,Y,,,,"Yes|No|Not sure",Y
PULM_ASTHMA_FLARE_V1,PULMONARY,ASTHMA_FLARE,CORE,5,PULM_ASTHMA_05,"Rescue inhaler not helping?",TRI,Y,,,,"Yes|No|Not sure",Y
PULM_ASTHMA_FLARE_V1,PULMONARY,ASTHMA_FLARE,CORE,6,PULM_ASTHMA_06,"Trouble speaking full sentences?",TRI,Y,,,,"Yes|No|Not sure",Y
PULM_ASTHMA_FLARE_V1,PULMONARY,ASTHMA_FLARE,CORE,7,PULM_ASTHMA_07,"Blue lips/face or severe distress?",TRI,Y,,,,"Yes|No|Not sure",Y
PULM_ASTHMA_FLARE_V1,PULMONARY,ASTHMA_FLARE,CORE,8,PULM_ASTHMA_08,"Low oxygen concern (home O2 < 92%)?",TRI,Y,,,,"Yes|No|Not sure",Y
PULM_ASTHMA_FLARE_V1,PULMONARY,ASTHMA_FLARE,CORE,9,PULM_ASTHMA_09,"Fever or sick symptoms (infection trigger)?",TRI,Y,,,,"Yes|No|Not sure",Y
PULM_ASTHMA_FLARE_V1,PULMONARY,ASTHMA_FLARE,CORE,10,PULM_ASTHMA_10,"Recent allergen exposure (pets/pollen/dust)?",TRI,Y,,,,"Yes|No|Not sure",Y
PULM_ASTHMA_FLARE_V1,PULMONARY,ASTHMA_FLARE,CORE,11,PULM_ASTHMA_11,"Recent smoke/vaping exposure?",TRI,Y,,,,"Yes|No|Not sure",Y
PULM_ASTHMA_FLARE_V1,PULMONARY,ASTHMA_FLARE,CORE,12,PULM_ASTHMA_12,"Ever hospitalized or intubated for asthma?",TRI,Y,,,,"Yes|No|Not sure",Y
PULM_ASTHMA_FLARE_V1,PULMONARY,ASTHMA_FLARE,CORE,13,PULM_ASTHMA_13,"Currently on controller inhaler (ICS/LABA)?",TRI,Y,,,,"Yes|No|Not sure",Y
PULM_ASTHMA_FLARE_V1,PULMONARY,ASTHMA_FLARE,CORE,14,PULM_ASTHMA_14,"Ran out of inhaler medication?",TRI,Y,,,,"Yes|No|Not sure",Y
PULM_ASTHMA_FLARE_V1,PULMONARY,ASTHMA_FLARE,CORE,15,PULM_ASTHMA_15,"Chest pain?",TRI,Y,,,,"Yes|No|Not sure",Y
PULM_ASTHMA_FLARE_V1,PULMONARY,ASTHMA_FLARE,CORE,16,PULM_ASTHMA_16,"Pregnant or could be pregnant?",TRI,Y,,,,"Yes|No|Not sure",Y
PULM_ASTHMA_FLARE_V1,PULMONARY,ASTHMA_FLARE,CORE,17,PULM_ASTHMA_17,"Immunocompromised?",TRI,Y,,,,"Yes|No|Not sure",Y
PULM_ASTHMA_FLARE_V1,PULMONARY,ASTHMA_FLARE,CORE,18,PULM_ASTHMA_18,"Symptoms worsening rapidly?",TRI,Y,,,,"Yes|No|Not sure",Y
PULM_ASTHMA_FLARE_V1,PULMONARY,ASTHMA_FLARE,CORE,19,PULM_ASTHMA_19,"Peak flow < 50% personal best (if known)?",TRI,Y,,,,"Yes|No|Not sure",Y
PULM_PNEUMONIA_SCREEN_V1,PULMONARY,PNEUMONIA,CORE,1,PULM_PNA_01,"Fever?",TRI,Y,,,,"Yes|No|Not sure",Y
PULM_PNEUMONIA_SCREEN_V1,PULMONARY,PNEUMONIA,CORE,2,PULM_PNA_02,"Cough?",TRI,Y,,,,"Yes|No|Not sure",Y
PULM_PNEUMONIA_SCREEN_V1,PULMONARY,PNEUMONIA,CORE,3,PULM_PNA_03,"Shortness of breath?",TRI,Y,,,,"Yes|No|Not sure",Y
PULM_PNEUMONIA_SCREEN_V1,PULMONARY,PNEUMONIA,CORE,4,PULM_PNA_04,"Chest pain that is worse with breathing (pleuritic)?",TRI,Y,,,,"Yes|No|Not sure",Y
PULM_PNEUMONIA_SCREEN_V1,PULMONARY,PNEUMONIA,CORE,5,PULM_PNA_05,"Confusion or new mental status change?",TRI,Y,,,,"Yes|No|Not sure",Y
PULM_PNEUMONIA_SCREEN_V1,PULMONARY,PNEUMONIA,CORE,6,PULM_PNA_06,"Low oxygen concern (home O2 < 92%)?",TRI,Y,,,,"Yes|No|Not sure",Y
PULM_PNEUMONIA_SCREEN_V1,PULMONARY,PNEUMONIA,CORE,7,PULM_PNA_07,"Age 65+?",TRI,Y,,,,"Yes|No|Not sure",Y
PULM_PNEUMONIA_SCREEN_V1,PULMONARY,PNEUMONIA,CORE,8,PULM_PNA_08,"Known COPD/asthma/CHF or chronic lung disease?",TRI,Y,,,,"Yes|No|Not sure",Y
PULM_PNEUMONIA_SCREEN_V1,PULMONARY,PNEUMONIA,CORE,9,PULM_PNA_09,"Immunocompromised?",TRI,Y,,,,"Yes|No|Not sure",Y
PULM_PNEUMONIA_SCREEN_V1,PULMONARY,PNEUMONIA,CORE,10,PULM_PNA_10,"Symptoms worsening after initial improvement?",TRI,Y,,,,"Yes|No|Not sure",Y
PULM_PNEUMONIA_SCREEN_V1,PULMONARY,PNEUMONIA,CORE,11,PULM_PNA_11,"Coughing up colored sputum?",TRI,Y,,,,"Yes|No|Not sure",Y
PULM_PNEUMONIA_SCREEN_V1,PULMONARY,PNEUMONIA,CORE,12,PULM_PNA_12,"Shaking chills/rigors?",TRI,Y,,,,"Yes|No|Not sure",Y
PULM_PNEUMONIA_SCREEN_V1,PULMONARY,PNEUMONIA,CORE,13,PULM_PNA_13,"Recent hospitalization in last 90 days?",TRI,Y,,,,"Yes|No|Not sure",Y
PULM_PNEUMONIA_SCREEN_V1,PULMONARY,PNEUMONIA,CORE,14,PULM_PNA_14,"Recent antibiotic use in last 30 days?",TRI,Y,,,,"Yes|No|Not sure",Y
PULM_PNEUMONIA_SCREEN_V1,PULMONARY,PNEUMONIA,CORE,15,PULM_PNA_15,"Smoker or vaping?",TRI,Y,,,,"Yes|No|Not sure",Y
PULM_PNEUMONIA_SCREEN_V1,PULMONARY,PNEUMONIA,CORE,16,PULM_PNA_16,"Pregnant or could be pregnant?",TRI,Y,,,,"Yes|No|Not sure",Y
PULM_PNEUMONIA_SCREEN_V1,PULMONARY,PNEUMONIA,CORE,17,PULM_PNA_17,"Severe weakness or cannot keep fluids down?",TRI,Y,,,,"Yes|No|Not sure",Y
PULM_PNEUMONIA_SCREEN_V1,PULMONARY,PNEUMONIA,CORE,18,PULM_PNA_18,"Chest pain + fever + shortness of breath together?",TRI,Y,,,,"Yes|No|Not sure",Y
PULM_PNEUMONIA_SCREEN_V1,PULMONARY,PNEUMONIA,CORE,19,PULM_PNA_19,"Symptoms worsening rapidly?",TRI,Y,,,,"Yes|No|Not sure",Y
