flow_id,system,chief_complaint,module,order,question_id,question_text,answer_type,required,min,max,choices,help_text,active
ENV_BITE_STING_V1,ENVIRONMENTAL,BITE_STING,CORE,19,ENV_BITE_19,"Signs of poor circulation near site (cold/pale/numb)?",TRI,Y,,,,"Yes|No|Not sure",,Y
ENV_HEAT_ILLNESS_V1,ENVIRONMENTAL,HEAT_ILLNESS,CORE,1,ENV_HEAT_01,"Recent heat exposure (hot environment, exertion, poor AC)?",TRI,Y,,,,"Yes|No|Not sure",,Y
ENV_HEAT_ILLNESS_V1,ENVIRONMENTAL,HEAT_ILLNESS,CORE,2,ENV_HEAT_02,"Very high fever or felt extremely hot?",TRI,Y,,,,"Yes|No|Not sure",,Y
ENV_HEAT_ILLNESS_V1,ENVIRONMENTAL,HEAT_ILLNESS,CORE,3,ENV_HEAT_03,"Confusion or not acting normal?",TRI,Y,,,,"Yes|No|Not sure",,Y
ENV_HEAT_ILLNESS_V1,ENVIRONMENTAL,HEAT_ILLNESS,CORE,4,ENV_HEAT_04,"Fainted or nearly fainted?",TRI,Y,,,,"Yes|No|Not sure",,Y
ENV_HEAT_ILLNESS_V1,ENVIRONMENTAL,HEAT_ILLNESS,CORE,5,ENV_HEAT_05,"Severe headache?",TRI,Y,,,,"Yes|No|Not sure",,Y
ENV_HEAT_ILLNESS_V1,ENVIRONMENTAL,HEAT_ILLNESS,CORE,6,ENV_HEAT_06,"Vomiting or cannot keep fluids down?",TRI,Y,,,,"Yes|No|Not sure",,Y
ENV_HEAT_ILLNESS_V1,ENVIRONMENTAL,HEAT_ILLNESS,CORE,7,ENV_HEAT_07,"Muscle cramps?",TRI,Y,,,,"Yes|No|Not sure",,Y
ENV_HEAT_ILLNESS_V1,ENVIRONMENTAL,HEAT_ILLNESS,CORE,8,ENV_HEAT_08,"Dizziness or severe weakness?",TRI,Y,,,,"Yes|No|Not sure",,Y
ENV_HEAT_ILLNESS_V1,ENVIRONMENTAL,HEAT_ILLNESS,CORE,9,ENV_HEAT_09,"Stopped sweating or very dry skin?",TRI,Y,,,,"Yes|No|Not sure",,Y
ENV_HEAT_ILLNESS_V1,ENVIRONMENTAL,HEAT_ILLNESS,CORE,10,ENV_HEAT_10,"Fast heartbeat or chest pain?",TRI,Y,,,,"Yes|No|Not sure",,Y
ENV_HEAT_ILLNESS_V1,ENVIRONMENTAL,HEAT_ILLNESS,CORE,11,ENV_HEAT_11,"Trouble breathing?",TRI,Y,,,,"Yes|No|Not sure",,Y
ENV_HEAT_ILLNESS_V1,ENVIRONMENTAL,HEAT_ILLNESS,CORE,12,ENV_HEAT_12,"Dark urine or very little urination (dehydration)?",TRI,Y,,,,"Yes|No|Not sure",,Y
ENV_HEAT_ILLNESS_V1,ENVIRONMENTAL,HEAT_ILLNESS,CORE,13,ENV_HEAT_13,"Age 65+ or very young child?",TRI,Y,,,,"Yes|No|Not sure",,Y
ENV_HEAT_ILLNESS_V1,ENVIRONMENTAL,HEAT_ILLNESS,CORE,14,ENV_HEAT_14,"Heart disease, kidney disease, or significant chronic illness?",TRI,Y,,,,"Yes|No|Not sure",,Y
ENV_HEAT_ILLNESS_V1,ENVIRONMENTAL,HEAT_ILLNESS,CORE,15,ENV_HEAT_15,"Immunocompromised?",TRI,Y,,,,"Yes|No|Not sure",,Y
ENV_HEAT_ILLNESS_V1,ENVIRONMENTAL,HEAT_ILLNESS,CORE,16,ENV_HEAT_16,"Pregnant or could be pregnant?",TRI,Y,,,,"Yes|No|Not sure",,Y
ENV_HEAT_ILLNESS_V1,ENVIRONMENTAL,HEAT_ILLNESS,CORE,17,ENV_HEAT_17,"Symptoms worsening rapidly?",TRI,Y,,,,"Yes|No|Not sure",,Y
ENV_HEAT_ILLNESS_V1,ENVIRONMENTAL,HEAT_ILLNESS,CORE,18,ENV_HEAT_18,"Seizure or convulsions?",TRI,Y,,,,"Yes|No|Not sure",,Y
ENV_HEAT_ILLNESS_V1,ENVIRONMENTAL,HEAT_ILLNESS,CORE,19,ENV_HEAT_19,"Unable to stand or walk safely?",TRI,Y,,,,"Yes|No|Not sure",,Y
ENV_CO_EXPOSURE_V1,ENVIRONMENTAL,CO_EXPOSURE,CORE,1,ENV_CO_01,"Possible carbon monoxide exposure (gas appliance, running car, generator)?",TRI,Y,,,,"Yes|No|Not sure",,Y
ENV_CO_EXPOSURE_V1,ENVIRONMENTAL,CO_EXPOSURE,CORE,2,ENV_CO_02,"Headache?",TRI,Y,,,,"Yes|No|Not sure",,Y
ENV_CO_EXPOSURE_V1,ENVIRONMENTAL,CO_EXPOSURE,CORE,3,ENV_CO_03,"Dizziness or feeling faint?",TRI,Y,,,,"Yes|No|Not sure",,Y
ENV_CO_EXPOSURE_V1,ENVIRONMENTAL,CO_EXPOSURE,CORE,4,ENV_CO_04,"Nausea or vomiting?",TRI,Y,,,,"Yes|No|Not sure",,Y
ENV_CO_EXPOSURE_V1,ENVIRONMENTAL,CO_EXPOSURE,CORE,5,ENV_CO_05,"Confusion or disorientation?",TRI,Y,,,,"Yes|No|Not sure",,Y
ENV_CO_EXPOSURE_V1,ENVIRONMENTAL,CO_EXPOSURE,CORE,6,ENV_CO_06,"Chest pain or palpitations?",TRI,Y,,,,"Yes|No|Not sure",,Y
ENV_CO_EXPOSURE_V1,ENVIRONMENTAL,CO_EXPOSURE,CORE,7,ENV_CO_07,"Trouble breathing or shortness of breath?",TRI,Y,,,,"Yes|No|Not sure",,Y
ENV_CO_EXPOSURE_V1,ENVIRONMENTAL,CO_EXPOSURE,CORE,8,ENV_CO_08,"Blurred vision?",TRI,Y,,,,"Yes|No|Not sure",,Y
ENV_CO_EXPOSURE_V1,ENVIRONMENTAL,CO_EXPOSURE,CORE,9,ENV_CO_09,"Fainted or lost consciousness?",TRI,Y,,,,"Yes|No|Not sure",,Y
ENV_CO_EXPOSURE_V1,ENVIRONMENTAL,CO_EXPOSURE,CORE,10,ENV_CO_10,"Seizure?",TRI,Y,,,,"Yes|No|Not sure",,Y
ENV_CO_EXPOSURE_V1,ENVIRONMENTAL,CO_EXPOSURE,CORE,11,ENV_CO_11,"Others in the home/building with similar symptoms?",TRI,Y,,,,"Yes|No|Not sure",,Y
ENV_CO_EXPOSURE_V1,ENVIRONMENTAL,CO_EXPOSURE,CORE,12,ENV_CO_12,"Symptoms improve when you leave the building?",TRI,Y,,,,"Yes|No|Not sure",,Y
ENV_CO_EXPOSURE_V1,ENVIRONMENTAL,CO_EXPOSURE,CORE,13,ENV_CO_13,"Pregnant or could be pregnant?",TRI,Y,,,,"Yes|No|Not sure",,Y
ENV_CO_EXPOSURE_V1,ENVIRONMENTAL,CO_EXPOSURE,CORE,14,ENV_CO_14,"Heart disease or lung disease?",TRI,Y,,,,"Yes|No|Not sure",,Y
ENV_CO_EXPOSURE_V1,ENVIRONMENTAL,CO_EXPOSURE,CORE,15,ENV_CO_15,"Immunocompromised?",TRI,Y,,,,"Yes|No|Not sure",,Y
ENV_CO_EXPOSURE_V1,ENVIRONMENTAL,CO_EXPOSURE,CORE,16,ENV_CO_16,"Age 65+ or very young child?",TRI,Y,,,,"Yes|No|Not sure",,Y
ENV_CO_EXPOSURE_V1,ENVIRONMENTAL,CO_EXPOSURE,CORE,17,ENV_CO_17,"Symptoms worsening rapidly?",TRI,Y,,,,"Yes|No|Not sure",,Y
ENV_CO_EXPOSURE_V1,ENVIRONMENTAL,CO_EXPOSURE,CORE,18,ENV_CO_18,"Still in the exposure environment?",TRI,Y,,,,"Yes|No|Not sure",,Y
ENV_CO_EXPOSURE_V1,ENVIRONMENTAL,CO_EXPOSURE,CORE,19,ENV_CO_19,"New weakness or numbness?",TRI,Y,,,,"Yes|No|Not sure",,Y
ENV_CHEM_EXPOSURE_V1,ENVIRONMENTAL,CHEMICAL_EXPOSURE,CORE,1,ENV_CHEM_01,"Exposure to a chemical (cleaning product, industrial, pesticide)?",TRI,Y,,,,"Yes|No|Not sure",,Y
ENV_CHEM_EXPOSURE_V1,ENVIRONMENTAL,CHEMICAL_EXPOSURE,CORE,2,ENV_CHEM_02,"Eyes affected (burning, redness, blurred vision)?",TRI,Y,,,,"Yes|No|Not sure",,Y
ENV_CHEM_EXPOSURE_V1,ENVIRONMENTAL,CHEMICAL_EXPOSURE,CORE,3,ENV_CHEM_03,"Skin affected (burning, rash, blistering)?",TRI,Y,,,,"Yes|No|Not sure",,Y
ENV_CHEM_EXPOSURE_V1,ENVIRONMENTAL,CHEMICAL_EXPOSURE,CORE,4,ENV_CHEM_04,"Inhaled fumes or vapors?",TRI,Y,,,,"Yes|No|Not sure",,Y
ENV_CHEM_EXPOSURE_V1,ENVIRONMENTAL,CHEMICAL_EXPOSURE,CORE,5,ENV_CHEM_05,"Trouble breathing, coughing, or wheezing?",TRI,Y,,,,"Yes|No|Not sure",,Y
ENV_CHEM_EXPOSURE_V1,ENVIRONMENTAL,CHEMICAL_EXPOSURE,CORE,6,ENV_CHEM_06,"Swallowed or ingested any chemical?",TRI,Y,,,,"Yes|No|Not sure",,Y
ENV_CHEM_EXPOSURE_V1,ENVIRONMENTAL,CHEMICAL_EXPOSURE,CORE,7,ENV_CHEM_07,"Burns to mouth, throat, or lips?",TRI,Y,,,,"Yes|No|Not sure",,Y
ENV_CHEM_EXPOSURE_V1,ENVIRONMENTAL,CHEMICAL_EXPOSURE,CORE,8,ENV_CHEM_08,"Nausea, vomiting, or abdominal pain?",TRI,Y,,,,"Yes|No|Not sure",,Y
ENV_CHEM_EXPOSURE_V1,ENVIRONMENTAL,CHEMICAL_EXPOSURE,CORE,9,ENV_CHEM_09,"Confusion or dizziness?",TRI,Y,,,,"Yes|No|Not sure",,Y
ENV_CHEM_EXPOSURE_V1,ENVIRONMENTAL,CHEMICAL_EXPOSURE,CORE,10,ENV_CHEM_10,"Fainted or lost consciousness?",TRI,Y,,,,"Yes|No|Not sure",,Y
ENV_CHEM_EXPOSURE_V1,ENVIRONMENTAL,CHEMICAL_EXPOSURE,CORE,11,ENV_CHEM_11,"Seizure?",TRI,Y,,,,"Yes|No|Not sure",,Y
ENV_CHEM_EXPOSURE_V1,ENVIRONMENTAL,CHEMICAL_EXPOSURE,CORE,12,ENV_CHEM_12,"Do you know what chemical it was?",TRI,Y,,,,"Yes|No|Not sure",,Y
ENV_CHEM_EXPOSURE_V1,ENVIRONMENTAL,CHEMICAL_EXPOSURE,CORE,13,ENV_CHEM_13,"Large amount or prolonged exposure?",TRI,Y,,,,"Yes|No|Not sure",,Y
ENV_CHEM_EXPOSURE_V1,ENVIRONMENTAL,CHEMICAL_EXPOSURE,CORE,14,ENV_CHEM_14,"Immunocompromised?",TRI,Y,,,,"Yes|No|Not sure",,Y
ENV_CHEM_EXPOSURE_V1,ENVIRONMENTAL,CHEMICAL_EXPOSURE,CORE,15,ENV_CHEM_15,"Pregnant or could be pregnant?",TRI,Y,,,,"Yes|No|Not sure",,Y
ENV_CHEM_EXPOSURE_V1,ENVIRONMENTAL,CHEMICAL_EXPOSURE,CORE,16,ENV_CHEM_16,"Age 65+ or very young child?",TRI,Y,,,,"Yes|No|Not sure",,Y
ENV_CHEM_EXPOSURE_V1,ENVIRONMENTAL,CHEMICAL_EXPOSURE,CORE,17,ENV_CHEM_17,"Symptoms worsening rapidly?",TRI,Y,,,,"Yes|No|Not sure",,Y
ENV_CHEM_EXPOSURE_V1,ENVIRONMENTAL,CHEMICAL_EXPOSURE,CORE,18,ENV_CHEM_18,"Still in the exposure environment?",TRI,Y,,,,"Yes|No|Not sure",,Y
ENV_CHEM_EXPOSURE_V1,ENVIRONMENTAL,CHEMICAL_EXPOSURE,CORE,19,ENV_CHEM_19,"Chest pain or heart racing?",TRI,Y,,,,"Yes|No|Not sure",,Y
