flow_id,system,chief_complaint,module,order,question_id,question_text,answer_type,required,min,max,choices,help_text,active
GI_DIARRHEA_V1,GI,DIARRHEA,CORE,8,GI_DIA_08,Recent antibiotic use (last 30 days)?,TRI,Y,,,,Yes|No|Not sure,Y
GI_DIARRHEA_V1,GI,DIARRHEA,CORE,9,GI_DIA_09,Recent travel?,TRI,Y,,,,Yes|No|Not sure,Y
GI_DIARRHEA_V1,GI,DIARRHEA,CORE,10,GI_DIA_10,Sick contacts or food poisoning exposure?,TRI,Y,,,,Yes|No|Not sure,Y
GI_DIARRHEA_V1,GI,DIARRHEA,CORE,11,GI_DIA_11,Immunocompromised?,TRI,Y,,,,Yes|No|Not sure,Y
GI_DIARRHEA_V1,GI,DIARRHEA,CORE,12,GI_DIA_12,Age 65+?,TRI,Y,,,,Yes|No|Not sure,Y
GI_DIARRHEA_V1,GI,DIARRHEA,CORE,13,GI_DIA_13,Diarrhea lasting longer than 7 days?,TRI,Y,,,,Yes|No|Not sure,Y
GI_DIARRHEA_V1,GI,DIARRHEA,CORE,14,GI_DIA_14,Severe weakness or confusion?,TRI,Y,,,,Yes|No|Not sure,Y
GI_DIARRHEA_V1,GI,DIARRHEA,CORE,15,GI_DIA_15,Pregnant or could be pregnant?,TRI,Y,,,,Yes|No|Not sure,Y
GI_DIARRHEA_V1,GI,DIARRHEA,CORE,16,GI_DIA_16,On blood thinners (anticoagulants)?,TRI,Y,,,,Yes|No|Not sure,Y
GI_DIARRHEA_V1,GI,DIARRHEA,CORE,17,GI_DIA_17,Severe abdominal tenderness or rigid belly?,TRI,Y,,,,Yes|No|Not sure,Y
GI_DIARRHEA_V1,GI,DIARRHEA,CORE,18,GI_DIA_18,Signs of dehydration (very dry mouth minimal urination)?,TRI,Y,,,,Yes|No|Not sure,Y
GI_DIARRHEA_V1,GI,DIARRHEA,CORE,19,GI_DIA_19,Symptoms worsening rapidly?,TRI,Y,,,,Yes|No|Not sure,Y
GI_CONSTIPATION_V1,GI,CONSTIPATION,CORE,1,GI_CONS_01,No bowel movement > 3 days?,TRI,Y,,,,Yes|No|Not sure,Y
GI_CONSTIPATION_V1,GI,CONSTIPATION,CORE,2,GI_CONS_02,Severe abdominal pain?,TRI,Y,,,,Yes|No|Not sure,Y
GI_CONSTIPATION_V1,GI,CONSTIPATION,CORE,3,GI_CONS_03,Vomiting?,TRI,Y,,,,Yes|No|Not sure,Y
GI_CONSTIPATION_V1,GI,CONSTIPATION,CORE,4,GI_CONS_04,Cannot pass gas?,TRI,Y,,,,Yes|No|Not sure,Y
GI_CONSTIPATION_V1,GI,CONSTIPATION,CORE,5,GI_CONS_05,Fever?,TRI,Y,,,,Yes|No|Not sure,Y
GI_CONSTIPATION_V1,GI,CONSTIPATION,CORE,6,GI_CONS_06,Blood in stool or black stool?,TRI,Y,,,,Yes|No|Not sure,Y
GI_CONSTIPATION_V1,GI,CONSTIPATION,CORE,7,GI_CONS_07,Significant belly swelling/distention?,TRI,Y,,,,Yes|No|Not sure,Y
GI_CONSTIPATION_V1,GI,CONSTIPATION,CORE,8,GI_CONS_08,History of bowel obstruction or abdominal surgery?,TRI,Y,,,,Yes|No|Not sure,Y
GI_CONSTIPATION_V1,GI,CONSTIPATION,CORE,9,GI_CONS_09,New constipation with weight loss or anemia concern?,TRI,Y,,,,Yes|No|Not sure,Y
GI_CONSTIPATION_V1,GI,CONSTIPATION,CORE,10,GI_CONS_10,Severe rectal pain?,TRI,Y,,,,Yes|No|Not sure,Y
GI_CONSTIPATION_V1,GI,CONSTIPATION,CORE,11,GI_CONS_11,On opioids (pain meds) or constipating meds?,TRI,Y,,,,Yes|No|Not sure,Y
GI_CONSTIPATION_V1,GI,CONSTIPATION,CORE,12,GI_CONS_12,Pregnant or could be pregnant?,TRI,Y,,,,Yes|No|Not sure,Y
GI_CONSTIPATION_V1,GI,CONSTIPATION,CORE,13,GI_CONS_13,Immunocompromised?,TRI,Y,,,,Yes|No|Not sure,Y
GI_CONSTIPATION_V1,GI,CONSTIPATION,CORE,14,GI_CONS_14,On blood thinners (anticoagulants)?,TRI,Y,,,,Yes|No|Not sure,Y
GI_CONSTIPATION_V1,GI,CONSTIPATION,CORE,15,GI_CONS_15,Age 65+?,TRI,Y,,,,Yes|No|Not sure,Y
GI_CONSTIPATION_V1,GI,CONSTIPATION,CORE,16,GI_CONS_16,Severe weakness or confusion?,TRI,Y,,,,Yes|No|Not sure,Y
GI_CONSTIPATION_V1,GI,CONSTIPATION,CORE,17,GI_CONS_17,Symptoms worsening rapidly?,TRI,Y,,,,Yes|No|Not sure,Y
GI_CONSTIPATION_V1,GI,CONSTIPATION,CORE,18,GI_CONS_18,Unable to tolerate fluids?,TRI,Y,,,,Yes|No|Not sure,Y
GI_CONSTIPATION_V1,GI,CONSTIPATION,CORE,19,GI_CONS_19,Rigid belly or severe tenderness?,TRI,Y,,,,Yes|No|Not sure,Y
